SourceID Photons AvgX AvgY
61892143176708 44081 1676.916313 1891.793471
61735090224132 43987 1481.037102 1481.969241
61740174396420 44239 1093.752662 91.886119
61892148807684 43867 3771.826111 1161.320902
61740050994180 43942 238.929885 1975.794752
61892129518596 43520 1617.759490 3745.151103
61918464874500 43795 477.984793 3180.180728
61892133232644 43508 3934.309874 3320.087087
61740159540228 43912 263.946780 304.947326
61918494946308 43953 1092.418333 470.565172
61892156715012 0 -nan -nan
61892141619204 44003 72.925801 2072.277367
61892131076100 44054 787.997730 3515.044128
61739958262788 44144 563.101441 3352.058037
