SourceID Photons AvgX AvgY
61918786918404 83695 3639.341609 1705.150439
61894613617668 83196 140.003173 1130.066433
61740922956804 84072 504.914454 3079.567799
61740917445636 84180 2125.033761 4025.930423
61894593849348 84271 1208.006491 1866.000107
61892277002244 83927 3798.970308 3917.230164
61892280716292 84419 1320.835783 2580.005023
61740935416836 83987 729.002572 573.982140
61892286706692 84133 292.990301 328.966862
61894588937220 84229 2506.332724 2042.246507
61894594568196 84561 2972.975710 1827.789820
61894571804676 0 -nan -nan
61894587379716 0 -nan -nan
61894561620996 83917 1072.989752 3092.161791
61894610143236 84018 1201.574770 1256.939572
61918780448772 84006 1677.262755 2398.878247
61918779490308 84216 1839.071673 2497.879560
61918799498244 84312 259.961405 409.977666
