SourceID Photons AvgX AvgY
61918688316420 44413 2848.191926 3244.928219
61892261786628 44434 3395.035086 249.840347
61892255796228 44384 2232.968840 1925.961743
67603110785028 44366 147.829577 2148.023667
61918711079940 44229 1407.032784 956.114337
61892251602948 43966 1307.994200 3046.026339
61892252082180 44065 2531.043958 2926.825122
61892251243524 44007 1684.621651 3146.750881
61849996878852 44271 3038.376409 2074.988525
61892257353732 44069 2553.651070 1504.458690
61892261427204 44440 1755.034923 354.979860
61892254358532 44149 3151.060749 2316.782192
61892255197188 44390 2720.984253 2091.559450
61918690472964 44648 51.769441 3017.960021
