SourceID Photons AvgX AvgY
61892143176708 83418 1676.779568 1897.716584
61735090224132 83343 1481.001044 1487.842074
61740174396420 83693 1093.040947 97.025092
61892148807684 83930 3772.034302 1167.031097
61740050994180 83570 238.005768 1981.752256
61892129518596 83321 1617.232342 3751.906470
61918464874500 83661 477.084006 3186.784033
61892133232644 83547 3935.009994 3326.719846
61740159540228 83848 263.015731 310.142079
61918494946308 84025 1092.016924 475.990491
61892156715012 0 -nan -nan
61892141619204 83653 72.000885 2078.280683
61892131076100 83333 787.752799 3521.723603
61739958262788 83102 562.986547 3358.682029
