SourceID Photons AvgX AvgY
67608869955588 0 -nan -nan
61894799559684 80990 358.317731 2733.750340
61892297609220 0 -nan -nan
61894844128260 0 -nan -nan
61740957102084 0 -nan -nan
61740957940740 0 -nan -nan
61918858084356 82183 2872.032391 2921.312705
61894804951044 82230 3024.950018 2495.069160
61918874857476 81541 3662.988999 1154.137133
61894849040388 81991 3572.954605 818.071959
61918867429380 81488 515.908072 1975.985937
61894859942916 81143 2023.056049 433.711953
61894852275204 81031 2629.959620 712.995644
