SourceID Photons AvgX AvgY
67608906497028 0 -nan -nan
61894856109060 42047 2575.876495 649.018051
61892301443076 42050 191.385660 2313.983472
67603117494276 42450 1778.741390 2950.567044
61894840414212 42058 1034.920586 1259.245209
61894771404804 42735 3765.985164 3808.462852
61918847661060 42968 3633.671779 4070.297756
61894765294596 42574 2122.000047 4062.781204
61894870965252 41087 510.962519 120.981746
61894795246596 42432 2831.075391 2930.035256
67603117733892 42465 2836.007088 2178.451949
61850005864452 42534 1506.986058 3429.152302
61894790454276 42251 224.983835 3141.751627
61894826157060 42350 903.071098 1803.987887
