SourceID Photons AvgX AvgY
61894738457604 42698 3398.880439 394.981428
61894658306052 43125 2766.174238 3508.144162
61850003827716 43426 938.880210 3020.997974
67608828861444 43027 725.715620 1073.055756
61894718090244 42900 1697.210373 1201.786900
61894686221316 42948 2638.972455 2424.026590
61894686460932 42754 3945.994270 2401.999111
61894656269316 43158 1045.949859 3605.542588
61740950991876 42937 758.718984 526.098074
61894678793220 43099 1472.995035 2726.715701
61894672922628 43424 1697.869174 2954.975497
61894694368260 43439 1276.116347 2123.969567
61894704551940 43241 1632.979071 1724.348512
