SourceID Photons AvgX AvgY
61894623681540 81863 3433.133711 621.979881
61894623082500 81541 3798.451773 643.847733
61918783803396 83021 1242.433360 1959.155876
61740929426436 83194 1334.000974 1729.978532
61894618170372 82778 574.015270 855.258100
61740924154884 82509 2999.017356 2761.000485
61892278799364 83467 51.814046 3227.242886
61850001191940 83138 2372.020207 3776.956674
61850001311748 83168 844.144611 3557.980233
61894612659204 82999 1466.160134 1063.242726
61740933979140 83503 909.755158 783.017137
61850002749444 82629 1063.010226 978.721672
61918793148420 82136 2532.326300 971.267167
61894573601796 0 -nan -nan
61892279757828 82848 1062.003452 2868.002293
61918763436036 0 -nan -nan
