SourceID Photons AvgX AvgY
61740905464836 83459 2164.710936 1593.930912
61894520407044 83511 802.015363 393.601082
61892274606084 83516 1504.022104 483.651755
61740903428100 84213 677.063541 1864.992436
61918741151748 83851 1054.606850 2177.996541
61918747980804 83661 154.080360 1480.584920
61892264302596 84155 1969.097713 3729.942226
61740913491972 83391 3631.756568 403.034476
61892275923972 83848 3366.826651 23.994896
61892265860100 84007 2684.686705 3271.715667
61892267297796 84414 1964.004632 2834.008162
61740893484036 84074 923.046982 3109.002581
