SourceID Photons AvgX AvgY
61894659144708 35733 3093.632273 3389.976716
61894644767748 36278 1834.985391 3977.227052
61659235825668 35330 3394.194282 2743.955647
61853594713092 36081 2435.076162 2921.750312
61740952549380 0 -nan -nan
67603116655620 36145 975.076968 671.914815
61894688737284 35890 766.798830 2252.920089
67608827303940 36373 304.354164 1061.005471
61894710182916 36405 332.040928 1419.971817
61894681428996 36065 2169.587911 2527.554222
61850003348484 35976 2539.694769 3953.989437
61894718210052 35899 503.305524 1106.972255
