SourceID Photons AvgX AvgY
61894738457604 80744 3405.029785 388.247139
61894658306052 81552 2772.635214 3502.970779
61850003827716 82183 944.194310 3015.260078
67608828861444 82041 731.025658 1066.968345
61894718090244 82225 1703.055616 1195.298206
61894686221316 81454 2645.014511 2418.185933
61894686460932 81580 3952.693172 2396.043430
61894656269316 82805 1051.520621 3600.017016
61740950991876 82000 764.028354 519.917512
61894678793220 82316 1478.890483 2720.973784
61894672922628 82640 1703.655227 2949.095874
61894694368260 81969 1282.003916 2117.983116
61894704551940 81446 1638.851104 1718.260381
