SourceID Photons AvgX AvgY
67603106471940 84038 3134.763417 819.030843
61892227761156 83818 2863.927486 241.974695
61892224526340 84147 3905.979262 936.993571
61892216139780 84277 1025.958458 2626.070328
61740644283396 84100 1563.110511 3146.031011
61892219494404 84031 527.220216 1948.997858
61740618045444 84121 2882.992856 3901.017047
61892210029572 84433 2027.077778 3826.028224
61918624219140 84555 3144.948661 1035.388942
61918614275076 84647 1134.955143 1964.218614
61918616791044 84731 1082.898738 1725.439273
61918614514692 83898 1961.740685 1951.986209
