SourceID Photons AvgX AvgY
61740905464836 38461 2162.351473 1595.078703
61894520407044 38567 800.062748 395.097000
61892274606084 38655 1502.017850 485.102471
61740903428100 38864 675.159222 1866.248096
61918741151748 38398 1052.606151 2179.236236
61918747980804 38936 152.286239 1482.010504
61892264302596 38167 1967.036104 3730.975555
61740913491972 38578 3629.122661 404.980144
61892275923972 38625 3364.197385 25.849812
61892265860100 38732 2682.216901 3272.945317
61892267297796 38575 1961.967751 2835.365133
61740893484036 38333 921.104584 3110.129758
