SourceID Photons AvgX AvgY
2001 20441 3296.909642 702.987525
2002 20605 3296.919097 1402.967920
2003 20797 3296.916382 2102.910468
2004 20763 3296.915378 2802.759187
2005 20733 2596.983263 702.986543
2006 20517 2596.985670 1402.963884
2007 21024 2596.989013 2102.902588
2008 20966 2596.988648 2802.745540
2009 20647 1896.993946 702.986390
2010 20749 1896.995036 1402.959950
2011 20782 1896.995284 2102.889231
2012 20993 1896.997094 2802.727147
2013 20779 1196.999230 702.981375
2014 21008 1197.001095 1402.955493
2015 20922 1197.001338 2102.876446
2016 20955 1197.002768 2802.712909
