SourceID Photons AvgX AvgY
385 20427 3320.220003 692.290987
386 20206 3320.221320 1391.674552
387 20406 3320.227433 2090.893365
388 20268 3320.223012 2790.055112
389 20472 2621.034388 692.289469
390 20093 2621.036829 1391.671876
391 20126 2621.043377 2090.893620
392 20260 2621.038302 2790.048124
393 20069 1921.811251 692.275649
394 20258 1921.807286 1391.665811
395 20094 1921.819299 2090.895690
396 20298 1921.821707 2790.046113
397 20350 1222.479803 692.272629
398 20226 1222.478691 1391.670325
399 20375 1222.479313 2090.901448
400 20587 1222.481809 2790.047846
