SourceID Photons AvgX AvgY
577 29072 3303.958586 705.780270
578 29411 3303.955527 1405.328585
579 29590 3303.947415 2105.063366
580 29833 3303.942647 2804.995173
581 29201 2604.003596 705.797404
582 29435 2604.003805 1405.334024
583 29647 2604.005464 2105.062873
584 29667 2604.005124 2804.994303
585 29418 1904.096574 705.814433
586 29436 1904.097092 1405.345190
587 29645 1904.092596 2105.057716
588 29660 1904.097269 2804.997640
589 29201 1204.478237 705.832232
590 29107 1204.451816 1405.356650
591 29559 1204.435367 2105.057140
592 29197 1204.421550 2804.996506
