SourceID Photons AvgX AvgY
2817 19829 3270.391800 696.948964
2818 19671 3270.379899 1396.088404
2819 19820 3270.386327 2095.341423
2820 19730 3270.375215 2794.741054
2821 20096 2571.073895 696.945561
2822 19807 2571.072298 1396.092392
2823 19759 2571.076117 2095.333519
2824 19911 2571.066797 2794.743308
2825 19842 1871.892803 696.938665
2826 19997 1871.885633 1396.093664
2827 19784 1871.892438 2095.338405
2828 20089 1871.890338 2794.741351
2829 20189 1172.695230 696.945663
2830 20081 1172.698123 1396.096808
2831 20284 1172.692664 2095.344015
2832 20545 1172.692042 2794.744561
