SourceID Photons AvgX AvgY
2497 20139 3283.992701 678.787924
2498 19917 3283.985138 1377.965808
2499 20064 3283.991677 2077.174641
2500 19832 3283.987999 2776.520724
2501 20262 2584.816800 678.795627
2502 19989 2584.811396 1377.968183
2503 19879 2584.813874 2077.176115
2504 19946 2584.810137 2776.526522
2505 20019 1885.546581 678.791448
2506 20177 1885.542053 1377.972246
2507 19933 1885.533036 2077.178949
2508 20061 1885.522407 2776.529585
2509 20335 1186.190312 678.797148
2510 20155 1186.184520 1377.973108
2511 20211 1186.176092 2077.187472
2512 20508 1186.169397 2776.536864
