SourceID Photons AvgX AvgY
1041 12662 3299.237640 699.313300
1042 11356 3299.309000 1399.323529
1043 10164 3299.403286 2099.328217
1044 9367 3299.485641 2799.308423
1045 11956 2599.305872 699.330127
1046 10642 2599.400489 1399.337906
1047 9736 2599.471754 2099.317482
1048 8984 2599.532168 2799.261576
1049 11166 1899.394053 699.331811
1050 10275 1899.466667 1399.326813
1051 9320 1899.526288 2099.296888
1052 8362 1899.590289 2799.203181
1053 10369 1199.455107 699.341788
1054 9651 1199.525127 1399.324319
1055 8728 1199.577796 2099.260082
1056 7396 1199.641563 2799.106814
