SourceID Photons AvgX AvgY
2881 20205 3274.920267 692.286068
2882 20017 3274.913424 1391.671779
2883 20243 3274.919133 2090.901941
2884 20029 3274.917969 2790.056019
2885 20402 2575.734193 692.289825
2886 20101 2575.735685 1391.677877
2887 20055 2575.735527 2090.901222
2888 20187 2575.728043 2790.058553
2889 20127 1876.483877 692.288319
2890 20291 1876.485880 1391.681632
2891 20091 1876.485740 2090.900105
2892 20315 1876.469850 2790.054886
2893 20451 1177.155054 692.297981
2894 20297 1177.155934 1391.688476
2895 20537 1177.142182 2090.901836
2896 20748 1177.140640 2790.056487
