SourceID Photons AvgX AvgY
417 21001 3301.481977 698.009238
418 21048 3301.505084 1398.001330
419 21095 3301.530979 2097.995307
420 20869 3301.569793 2797.978389
421 21198 2601.738938 698.006133
422 20834 2601.756408 1398.000576
423 21157 2601.774070 2097.996597
424 20919 2601.780965 2797.980783
425 20849 1901.896830 698.005660
426 20947 1901.905333 1397.998663
427 20654 1901.915367 2097.993609
428 20783 1901.924891 2797.979839
429 20800 1201.960625 698.003894
430 20938 1201.962938 1397.998710
431 20648 1201.971523 2097.993462
432 20639 1201.971753 2797.975629
