SourceID Photons AvgX AvgY
225 15224 3299.284879 699.998883
226 15316 3299.285714 1399.998237
227 15131 3299.282268 2099.998282
228 15162 3299.286044 2799.997758
229 15201 2599.303598 699.998684
230 15185 2599.308660 1399.998683
231 15134 2599.313863 2099.997555
232 15351 2599.306430 2799.997525
233 15217 1899.331997 699.998094
234 15313 1899.338862 1399.997192
235 15229 1899.340338 2099.995863
236 15308 1899.346812 2799.996146
237 14878 1199.372765 699.996975
238 15044 1199.365195 1399.995879
239 15111 1199.375488 2099.995963
240 15095 1199.389533 2799.995098
