SourceID Photons AvgX AvgY
2481 27770 3295.996183 691.022434
2482 27807 3295.995109 1390.979214
2483 27614 3295.994206 2090.776164
2484 26309 3295.994983 2790.501843
2485 28121 2596.039508 691.020518
2486 28056 2596.047120 1390.981858
2487 27953 2596.053125 2090.792688
2488 26692 2596.067736 2790.507156
2489 28442 1896.254131 691.018318
2490 28217 1896.262962 1390.986710
2491 27975 1896.271707 2090.806327
2492 27178 1896.287254 2790.501545
2493 28310 1196.714553 691.017591
2494 27939 1196.693618 1390.988081
2495 28067 1196.680123 2090.824028
2496 27322 1196.654893 2790.510797
