SourceID Photons AvgX AvgY
1073 20753 3300.388088 697.005156
1074 20807 3300.426251 1396.994617
1075 20774 3300.446953 2096.955618
1076 20440 3300.469276 2796.870744
1077 21033 2600.641706 697.004422
1078 20627 2600.648567 1396.994425
1079 20906 2600.657275 2096.956711
1080 20562 2600.652368 2796.869517
1081 20749 1900.810449 697.003904
1082 20755 1900.816044 1396.993496
1083 20443 1900.808981 2096.956562
1084 20489 1900.803163 2796.855239
1085 20758 1200.935639 697.002264
1086 20766 1200.933497 1396.992247
1087 20504 1200.936988 2096.954448
1088 20380 1200.928705 2796.834102
