SourceID Photons AvgX AvgY
2321 21612 3297.972053 698.830650
2322 21699 3297.969953 1398.653164
2323 21792 3297.969392 2098.488803
2324 21638 3297.969406 2798.314909
2325 21907 2597.994340 698.833934
2326 21537 2597.993453 1398.670799
2327 21940 2597.992616 2098.498086
2328 21766 2597.990490 2798.325462
2329 21684 1898.011668 698.833748
2330 21763 1898.009282 1398.670404
2331 21568 1898.008948 2098.500185
2332 21772 1898.006109 2798.328633
2333 21833 1198.031878 698.841249
2334 21942 1198.030170 1398.684258
2335 21752 1198.025193 2098.510850
2336 21658 1198.023917 2798.344630
