SourceID Photons AvgX AvgY
1313 21661 3299.116107 701.731037
1314 21797 3299.115108 1401.613158
1315 21879 3299.118698 2101.418255
1316 21788 3299.122545 2801.238205
1317 21857 2599.247106 701.735279
1318 21607 2599.236868 1401.619614
1319 22051 2599.236134 2101.417487
1320 21894 2599.237006 2801.243994
1321 21625 1899.554266 701.738728
1322 21845 1899.540719 1401.613458
1323 21625 1899.537942 2101.425341
1324 21880 1899.523675 2801.240311
1325 21795 1199.733700 701.741271
1326 21911 1199.731322 1401.615992
1327 21766 1199.713682 2101.432647
1328 21756 1199.714745 2801.252206
