SourceID Photons AvgX AvgY
1745 15239 3299.000984 699.721898
1746 15265 3299.001376 1399.686538
1747 15040 3299.002394 2099.666090
1748 15013 3299.002531 2799.638980
1749 15200 2599.001316 699.718224
1750 15226 2599.001642 1399.686720
1751 15142 2599.003368 2099.665698
1752 15235 2599.003479 2799.629472
1753 15247 1899.001902 699.716338
1754 15337 1899.003717 1399.693747
1755 15201 1899.003421 2099.661535
1756 15241 1899.004134 2799.621482
1757 15036 1199.002527 699.715416
1758 15165 1199.004154 1399.687504
1759 15194 1199.004673 2099.659273
1760 15174 1199.005733 2799.619942
