SourceID Photons AvgX AvgY
1 19287 3307.960595 705.749002
2 20544 3307.951908 1405.583382
3 22110 3307.943510 2105.291723
4 23821 3307.944965 2805.015365
5 17664 2608.275928 705.764663
6 18678 2608.255863 1405.619659
7 20003 2608.224416 2105.356497
8 20989 2608.204536 2805.047549
9 15775 1908.531791 705.807353
10 17155 1908.480560 1405.645526
11 18251 1908.442332 2105.411977
12 19037 1908.415874 2805.079845
13 12718 1208.904545 705.887640
14 14460 1208.780982 1405.705048
15 16311 1208.687328 2105.481270
16 16945 1208.620714 2805.108174
