SourceID Photons AvgX AvgY
1201 14383 3298.994368 700.732392
1202 14576 3298.995472 1400.733946
1203 14570 3298.997529 2100.728209
1204 14643 3298.998839 2800.656833
1205 14371 2598.997982 700.739615
1206 14586 2599.000686 1400.742493
1207 14637 2599.000410 2100.717428
1208 14940 2598.998862 2800.649331
1209 14442 1899.001939 700.744495
1210 14712 1899.001699 1400.742727
1211 14719 1899.000340 2100.719818
1212 14910 1899.000335 2800.650168
1213 14314 1199.001607 700.737879
1214 14539 1199.002820 1400.741592
1215 14713 1199.002311 2100.719636
1216 14824 1199.002361 2800.644630
