SourceID Photons AvgX AvgY
369 19566 3324.888684 683.213891
370 19272 3324.881694 1382.554743
371 19396 3324.890493 2081.815941
372 19212 3324.877889 2780.999167
373 19516 2625.579524 683.219358
374 19132 2625.588281 1382.556345
375 19095 2625.576905 2081.806808
376 19075 2625.576461 2780.993185
377 19012 1926.319640 683.224122
378 19236 1926.322624 1382.552922
379 18958 1926.334582 2081.799135
380 19063 1926.339453 2780.991082
381 19312 1227.108171 683.227786
382 19083 1227.117434 1382.548865
383 19163 1227.121745 2081.789229
384 19094 1227.131926 2780.984602
