SourceID Photons AvgX AvgY
49 14466 3299.526061 700.233720
50 14629 3299.506733 1400.164741
51 14596 3299.474445 2100.091121
52 14646 3299.460399 2800.050457
53 14436 2599.581394 700.263092
54 14590 2599.564702 1400.195888
55 14498 2599.536074 2100.129328
56 14803 2599.522732 2800.064176
57 14301 1899.618558 700.288441
58 14498 1899.606635 1400.233205
59 14613 1899.598577 2100.169370
60 14781 1899.584128 2800.103376
61 13261 1199.643240 700.350501
62 14039 1199.656386 1400.270105
63 14481 1199.636973 2100.205304
64 14544 1199.628575 2800.147690
