SourceID Photons AvgX AvgY
689 40850 3303.251799 708.565263
690 41500 3303.249639 1408.091663
691 41651 3303.251951 2107.755396
692 41706 3303.245624 2807.174291
693 41687 2603.906422 708.566004
694 41188 2603.904827 1408.093061
695 41233 2603.897679 2107.763005
696 41238 2603.895267 2807.172705
697 40882 1904.131280 708.569762
698 40909 1904.129067 1408.094674
699 41111 1904.129868 2107.767556
700 41381 1904.128368 2807.178584
701 41393 1204.749378 708.585002
702 41014 1204.745575 1408.094968
703 41284 1204.730380 2107.771267
704 41439 1204.728613 2807.182437
