SourceID Photons AvgX AvgY
1905 21128 3297.984476 702.934305
1906 21208 3297.983874 1402.873067
1907 21450 3297.981585 2102.750303
1908 21314 3297.981702 2802.532326
1909 21376 2597.996398 702.930576
1910 21067 2597.997484 1402.863483
1911 21624 2597.996855 2102.732704
1912 21487 2597.995346 2802.526318
1913 21171 1897.999244 702.927731
1914 21311 1897.999765 1402.856741
1915 21244 1897.999953 2102.721004
1916 21428 1898.000373 2802.513580
1917 21314 1198.002440 702.913203
1918 21486 1198.002839 1402.850088
1919 21352 1198.003559 2102.708271
1920 21371 1198.004820 2802.504282
