SourceID Photons AvgX AvgY
1809 20443 3298.983515 696.174485
1810 20436 3298.981748 1396.022852
1811 20428 3298.981349 2096.004650
1812 20075 3298.981669 2796.000946
1813 20794 2598.993460 696.177070
1814 20433 2598.993197 1396.024470
1815 20590 2598.991015 2096.004322
1816 20290 2598.992607 2796.000099
1817 20607 1899.000437 696.172708
1818 20572 1899.001847 1396.022215
1819 20235 1899.001384 2096.003113
1820 20194 1898.999604 2796.000743
1821 20700 1199.010097 696.172705
1822 20629 1199.011925 1396.022250
1823 20330 1199.009887 2096.004033
1824 20175 1199.011202 2796.000347
