SourceID Photons AvgX AvgY
689 15591 3299.005773 700.022449
690 15686 3299.005674 1400.017340
691 15529 3299.004894 2100.013845
692 15547 3299.005725 2800.011964
693 15615 2599.004739 700.021198
694 15572 2599.005972 1400.017339
695 15574 2599.006100 2100.015667
696 15820 2599.005689 2800.012073
697 15660 1899.007024 700.022669
698 15760 1899.007170 1400.021383
699 15712 1899.006555 2100.017948
700 15778 1899.005577 2800.011662
701 15428 1199.009334 700.025019
702 15622 1199.008770 1400.020164
703 15689 1199.008477 2100.017847
704 15694 1199.007519 2800.013891
