SourceID Photons AvgX AvgY
2353 21618 3297.248589 699.045101
2354 21697 3297.242153 1399.017790
2355 21794 3297.236166 2099.002661
2356 21640 3297.228373 2798.986691
2357 21878 2597.375080 699.049273
2358 21539 2597.371884 1399.021635
2359 21980 2597.365241 2099.002957
2360 21759 2597.358380 2798.987545
2361 21638 1897.557445 699.052870
2362 21768 1897.543412 1399.021729
2363 21605 1897.545059 2099.004119
2364 21793 1897.533061 2798.986464
2365 21823 1197.738854 699.052422
2366 21922 1197.725983 1399.023401
2367 21726 1197.713569 2099.005109
2368 21705 1197.708592 2798.987560
