SourceID Photons AvgX AvgY
1441 41094 3300.892782 703.245729
1442 41653 3300.888219 1402.970230
1443 41802 3300.886537 2102.500909
1444 41809 3300.887273 2802.030161
1445 41956 2601.097221 703.243898
1446 41361 2601.096129 1402.970359
1447 41406 2601.095687 2102.504975
1448 41484 2601.097435 2802.028541
1449 41121 1901.703631 703.246103
1450 41198 1901.698796 1402.972280
1451 41239 1901.702515 2102.501637
1452 41594 1901.702601 2802.034380
1453 41664 1202.015769 703.247744
1454 41249 1202.014012 1402.973114
1455 41549 1202.015018 2102.507401
1456 41511 1202.017080 2802.032184
