SourceID Photons AvgX AvgY
1601 21702 3299.120957 698.858584
1602 21780 3299.119284 1398.734573
1603 21901 3299.118807 2098.547829
1604 21788 3299.117266 2798.364008
1605 21954 2599.233716 698.856245
1606 21620 2599.226781 1398.734459
1607 22068 2599.232055 2098.538019
1608 21884 2599.235971 2798.362959
1609 21676 1899.517577 698.852002
1610 21799 1899.519519 1398.723061
1611 21637 1899.540186 2098.532699
1612 21808 1899.545717 2798.356566
1613 21874 1199.709290 698.849365
1614 21972 1199.708220 1398.722647
1615 21787 1199.716253 2098.525497
1616 21696 1199.729904 2798.356010
