SourceID Photons AvgX AvgY
193 20097 3324.883614 705.977758
194 19957 3324.877988 1405.124618
195 20167 3324.880299 2104.413993
196 20048 3324.872456 2803.794743
197 20230 2625.550470 705.977657
198 19834 2625.550822 1405.128164
199 19906 2625.543103 2104.415453
200 20044 2625.543255 2803.789463
201 19715 1926.283946 705.968095
202 19984 1926.280925 1405.128353
203 19814 1926.282830 2104.424498
204 20081 1926.280414 2803.791694
205 19967 1227.093905 705.966795
206 19870 1227.092451 1405.124711
207 20044 1227.089403 2104.430702
208 20301 1227.088124 2803.794887
