SourceID Photons AvgX AvgY
849 15662 3298.996041 700.000511
850 15756 3298.994288 1400.003554
851 15568 3298.997623 2099.999293
852 15577 3298.995314 2800.002439
853 15662 2598.995211 700.000192
854 15708 2598.995544 1399.998918
855 15637 2598.998465 2100.000959
856 15891 2598.998678 2800.000503
857 15752 1898.997651 699.997651
858 15815 1898.999747 1399.999937
859 15775 1898.997655 2099.999873
860 15845 1898.998107 2799.998738
861 15513 1198.997099 700.001160
862 15706 1199.000255 1399.998663
863 15788 1198.999240 2099.998417
864 15780 1198.999747 2800.001141
