SourceID Photons AvgX AvgY
1057 40174 3306.007816 687.863718
1058 40555 3306.006263 1387.289730
1059 40675 3306.004204 2086.933301
1060 40524 3306.002912 2786.492597
1061 40988 2606.397751 687.859715
1062 40314 2606.410850 1387.277869
1063 40168 2606.427629 2086.933280
1064 40078 2606.444034 2786.482459
1065 40183 1906.946072 687.857328
1066 40068 1906.946366 1387.266971
1067 39993 1906.947041 2086.931013
1068 40318 1906.945930 2786.467980
1069 40647 1207.198539 687.859990
1070 39937 1207.205649 1387.253675
1071 40156 1207.208039 2086.936199
1072 40051 1207.214576 2786.452373
