SourceID Photons AvgX AvgY
833 20756 3306.645211 701.368616
834 20552 3306.632639 1400.724260
835 20799 3306.645031 2099.945094
836 20638 3306.637320 2799.147350
837 20879 2607.305570 701.369031
838 20537 2607.309247 1400.724400
839 20561 2607.304265 2099.942367
840 20670 2607.300871 2799.141268
841 20545 1908.097153 701.361840
842 20784 1908.091849 1400.726809
843 20521 1908.094099 2099.944740
844 20785 1908.090306 2799.136252
845 20856 1208.887083 701.366130
846 20745 1208.891347 1400.731984
847 20875 1208.889006 2099.945293
848 21083 1208.882322 2799.137172
