SourceID Photons AvgX AvgY
273 20473 3320.220388 696.944903
274 20310 3320.219941 1396.103791
275 20497 3320.226814 2095.367078
276 20351 3320.222151 2794.756867
277 20612 2621.031244 696.941636
278 20184 2621.033096 1396.103944
279 20233 2621.037414 2095.357831
280 20300 2621.031576 2794.750887
281 20176 1921.804223 696.937897
282 20396 1921.797460 1396.102128
283 20165 1921.805306 2095.359732
284 20383 1921.804837 2794.749742
285 20473 1222.480340 696.938504
286 20329 1222.479168 1396.101087
287 20411 1222.475381 2095.354858
288 20704 1222.477734 2794.755651
