SourceID Photons AvgX AvgY
1665 40864 3298.078700 690.543119
1666 41487 3298.077615 1390.022079
1667 41526 3298.076892 2089.715937
1668 41429 3298.073692 2789.132806
1669 41709 2598.771896 690.534825
1670 41170 2598.776051 1390.026160
1671 41131 2598.773869 2089.718752
1672 41145 2598.776595 2789.133358
1673 40933 1899.017248 690.541421
1674 40877 1899.018103 1390.028084
1675 40899 1899.020856 2089.717230
1676 41263 1899.018467 2789.136999
1677 41576 1199.457836 690.541129
1678 41018 1199.461529 1390.023819
1679 41154 1199.458789 2089.715823
1680 41258 1199.466213 2789.136943
