SourceID Photons AvgX AvgY
2033 29564 3296.009911 704.117372
2034 29922 3296.011229 1404.010327
2035 30026 3296.012656 2103.916239
2036 30273 3296.014964 2803.687609
2037 29917 2596.103018 704.116723
2038 30069 2596.109382 1404.009312
2039 30196 2596.115214 2103.914393
2040 30204 2596.122434 2803.680340
2041 30183 1896.425107 704.109996
2042 30211 1896.435239 1404.008110
2043 30260 1896.442862 2103.905915
2044 30269 1896.453236 2803.670554
2045 29966 1196.868818 704.112728
2046 29893 1196.868999 1404.007594
2047 30314 1196.868477 2103.901762
2048 29940 1196.873480 2803.664796
