SourceID Photons AvgX AvgY
1937 27670 3294.729382 708.241091
1938 28007 3294.770736 1408.017496
1939 28330 3294.803989 2107.990681
1940 28784 3294.833136 2807.890807
1941 28071 2594.984432 708.220584
1942 28333 2594.987047 1408.015247
1943 28548 2594.987670 2107.990332
1944 28730 2594.988479 2807.888270
1945 28469 1895.009343 708.197302
1946 28670 1895.010952 1408.013533
1947 28714 1895.011144 2107.989587
1948 28905 1895.011348 2807.880090
1949 28305 1195.115351 708.170783
1950 28340 1195.107410 1408.013267
1951 28986 1195.100980 2107.988650
1952 28688 1195.103144 2807.874547
