SourceID Photons AvgX AvgY
1 13378 3329.598370 719.722305
2 14227 3329.560835 1418.940957
3 15448 3329.514112 2118.155360
4 16316 3329.466352 2817.345183
5 12418 2630.451441 719.768884
6 12971 2630.410069 1418.988744
7 13649 2630.372628 2118.201407
8 14457 2630.342256 2817.403334
9 10777 1931.322724 719.826853
10 11732 1931.234743 1419.040743
11 12490 1931.176541 2118.242674
12 13022 1931.132161 2817.432883
13 8903 1232.287544 719.956082
14 10099 1232.157837 1419.126052
15 11366 1232.042055 2118.294123
16 12261 1231.967132 2817.483158
