SourceID Photons AvgX AvgY
2417 21314 3296.911701 698.712865
2418 21383 3296.907777 1398.546369
2419 21486 3296.902727 2098.311226
2420 21281 3296.902589 2798.173300
2421 21661 2596.969900 698.717834
2422 21235 2596.971792 1398.569437
2423 21579 2596.968349 2098.328282
2424 21478 2596.970435 2798.188425
2425 21444 1896.995990 698.721461
2426 21542 1896.994708 1398.575852
2427 21354 1896.995645 2098.341248
2428 21461 1896.993756 2798.195517
2429 21619 1197.026504 698.727184
2430 21718 1197.020168 1398.582282
2431 21469 1197.015697 2098.365457
2432 21436 1197.018940 2798.217625
