SourceID Photons AvgX AvgY
657 29719 3302.352906 702.987281
658 29983 3302.346963 1402.884401
659 30184 3302.333852 2102.565598
660 30360 3302.325296 2802.142227
661 29972 2602.767917 702.988756
662 30126 2602.753602 1402.891589
663 30332 2602.752605 2102.584630
664 30212 2602.740103 2802.141401
665 30211 1902.950482 702.990964
666 30197 1902.948174 1402.899924
667 30368 1902.942374 2102.587625
668 30321 1902.938327 2802.142508
669 29856 1203.026728 702.993435
670 29938 1203.028826 1402.903601
671 30266 1203.024912 2102.603846
672 29893 1203.027297 2802.148162
