SourceID Photons AvgX AvgY
1969 14351 3287.314752 719.792488
1970 18674 3287.442380 1419.183249
1971 22933 3287.552479 2118.506563
1972 25154 3287.599905 2818.069293
1973 17320 2587.862067 719.653118
1974 21101 2587.985309 1419.071561
1975 24120 2588.042537 2118.476575
1976 26389 2588.089621 2818.034636
1977 19376 1888.359465 719.546501
1978 23125 1888.432562 1418.989362
1979 25187 1888.465319 2118.448922
1980 28076 1888.502208 2818.009902
1981 21599 1188.871939 719.456086
1982 24120 1188.927902 1418.946103
1983 26773 1188.966309 2118.420909
1984 29819 1188.993360 2817.977565
