SourceID Photons AvgX AvgY
529 18527 3306.761213 733.279376
530 18955 3306.763915 1432.450435
531 19259 3306.768160 2131.673763
532 19280 3306.772407 2830.976297
533 18223 2607.424025 733.287274
534 18821 2607.415015 1432.452526
535 19002 2607.413325 2131.664562
536 19170 2607.407616 2830.969588
537 17611 1908.159105 733.292828
538 18928 1908.142751 1432.448912
539 19009 1908.137724 2131.667526
540 19261 1908.130471 2830.969939
541 17262 1208.963272 733.312710
542 18567 1208.962891 1432.456886
543 19160 1208.962056 2131.666180
544 19605 1208.960010 2830.971487
