SourceID Photons AvgX AvgY
337 15166 3299.302321 699.994989
338 15221 3299.309704 1399.994547
339 15062 3299.309720 2099.994755
340 15071 3299.317962 2799.991308
341 15134 2599.325162 699.994384
342 15130 2599.332650 1399.994448
343 15080 2599.344496 2099.991976
344 15235 2599.341122 2799.991992
345 15102 1899.361343 699.992782
346 15162 1899.367696 1399.991624
347 15081 1899.375439 2099.988529
348 15151 1899.384793 2799.989440
349 14768 1199.407232 699.991333
350 14958 1199.411887 1399.988367
351 14997 1199.426285 2099.987931
352 14935 1199.455976 2799.986341
