SourceID Photons AvgX AvgY
753 21589 3300.899995 699.892955
754 21666 3300.899658 1399.761008
755 21778 3300.902516 2099.439526
756 21609 3300.904901 2799.262622
757 21844 2600.948956 699.892556
758 21479 2600.952698 1399.753946
759 21920 2600.956524 2099.427692
760 21723 2600.953874 2799.251623
761 21552 1900.993411 699.891101
762 21674 1900.991464 1399.737289
763 21452 1900.996364 2099.416511
764 21660 1900.996537 2799.247322
765 21671 1201.030640 699.897790
766 21797 1201.030922 1399.724136
767 21569 1201.033149 2099.414808
768 21586 1201.034328 2799.238766
