SourceID Photons AvgX AvgY
1649 20728 3297.682700 687.917792
1650 20588 3297.669759 1387.125024
1651 20764 3297.685224 2086.406569
1652 20623 3297.674878 2785.707366
1653 20829 2598.311537 687.913486
1654 20542 2598.314964 1387.126765
1655 20536 2598.309992 2086.402367
1656 20595 2598.307890 2785.704637
1657 20516 1899.082862 687.908462
1658 20750 1899.077157 1387.129976
1659 20473 1899.080496 2086.405119
1660 20736 1899.073929 2785.703366
1661 20819 1199.895240 687.910562
1662 20742 1199.898370 1387.125446
1663 20864 1199.893021 2086.407400
1664 21096 1199.896473 2785.706390
