SourceID Photons AvgX AvgY
1889 39751 3299.238937 698.998239
1890 39944 3299.237032 1399.001252
1891 40169 3299.239737 2099.001070
1892 40340 3299.248091 2799.003198
1893 39800 2599.191206 698.999146
1894 39964 2599.187294 1399.001076
1895 40178 2599.186794 2099.000124
1896 40399 2599.185005 2799.001782
1897 39589 1899.143398 698.999065
1898 40118 1899.140436 1398.999900
1899 40278 1899.131089 2099.000248
1900 40589 1899.130774 2798.998325
1901 40044 1199.103636 698.998676
1902 40030 1199.092531 1398.999101
1903 40676 1199.085726 2098.997910
1904 40691 1199.087513 2798.997862
