SourceID Photons AvgX AvgY
2401 15480 3298.910982 699.996382
2402 15564 3298.907286 1399.997301
2403 15348 3298.903570 2099.996221
2404 15356 3298.898606 2799.995246
2405 15558 2598.932318 699.996850
2406 15472 2598.927676 1399.995088
2407 15446 2598.926777 2099.995209
2408 15729 2598.922436 2799.994660
2409 15602 1898.946930 699.995706
2410 15678 1898.944381 1399.995408
2411 15595 1898.945688 2099.994614
2412 15657 1898.938622 2799.993677
2413 15436 1198.957761 699.994817
2414 15538 1198.957523 1399.993564
2415 15640 1198.958568 2099.993350
2416 15629 1198.955467 2799.992834
