SourceID Photons AvgX AvgY
1281 21254 3298.104357 702.903077
1282 21337 3298.109387 1402.832123
1283 21592 3298.119026 2102.695952
1284 21422 3298.127299 2802.489030
1285 21484 2598.211134 702.901508
1286 21179 2598.220690 1402.826526
1287 21669 2598.236052 2102.688910
1288 21588 2598.237539 2802.487864
1289 21257 1898.417745 702.902997
1290 21385 1898.422399 1402.822025
1291 21330 1898.433802 2102.686357
1292 21569 1898.450925 2802.477166
1293 21361 1198.742053 702.890455
1294 21585 1198.755108 1402.816771
1295 21421 1198.756080 2102.680547
1296 21402 1198.767498 2802.470377
